"id","idea_id","associate_id","is_primary","role","created_at","business_group"
"7593","2475","237","False","Project Manager","2023-08-06","Application Development & Maintenance (ADM)"
"7594","2476","223","False","Developer","2024-09-25","Automation & AI Ops"
"7595","2476","46","False","Developer","2024-09-25","Cybersecurity & Zero Trust"
"7596","2477","49","True","Project Manager","2021-03-19","Travel, Hospitality & Services (THS)"
"7597","2477","107","False","Project Manager","2021-03-19","Automation & AI Ops"
"7598","2477","109","False","Project Manager","2021-03-19","Business Group"
"7599","2477","139","False","Developer","2021-03-19","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"76","28","136","False","Developer","2020-02-26","Cybersecurity & Zero Trust"
"760","252","63","False","Project Manager","2024-06-19","Energy, Utilities, Resources & Services (EURS)"
"7600","2478","268","False","Project Manager","2023-10-24","Banking, Financial Services & Insurance (BFSI)"
"7601","2478","229","False","Developer","2023-10-24","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7602","2479","15","False","Project Manager","2024-12-26","Retail, Consumer Goods & Logistics (RCL)"
"7603","2479","281","False","Developer","2024-12-26","Automation & AI Ops"
"7604","2479","128","True","Project Manager","2024-12-26","Retail, Consumer Goods & Logistics (RCL)"
"7605","2480","113","False","Project Manager","2023-11-20","Public Sector & Government"
"7606","2480","193","False","Project Manager","2023-11-20","Innovation Labs / R&D"
"7607","2481","139","False","Project Manager","2022-06-06","Data, AI & Analytics"
"7608","2482","13","False","Project Manager","2020-10-08","Enterprise Architecture Group"
"7609","2482","205","False","Developer","2020-10-08","Innovation Labs / R&D"
"761","252","205","True","Project Manager","2024-06-19","Data, AI & Analytics"
"7610","2482","204","False","Project Manager","2020-10-08","Finance & Procurement"
"7611","2482","5","False","Project Manager","2020-10-08","Retail, Consumer Goods & Logistics (RCL)"
"7612","2483","264","False","Developer","2024-12-16","Automation & AI Ops"
"7613","2484","155","False","Developer","2021-05-30","Product Engineering & IoT"
"7614","2484","257","False","Project Manager","2021-05-30","Banking, Financial Services & Insurance (BFSI)"
"7615","2485","139","False","Project Manager","2023-02-06","Data, AI & Analytics"
"7616","2485","286","True","Project Manager","2023-02-06","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7617","2485","177","False","Project Manager","2023-02-06","Travel, Hospitality & Services (THS)"
"7618","2485","294","False","Project Manager","2023-02-06","Retail, Consumer Goods & Logistics (RCL)"
"7619","2485","141","False","Project Manager","2023-02-06","Banking, Financial Services & Insurance (BFSI)"
"7620","2486","61","False","Developer","2023-02-26","Data, AI & Analytics"
"7621","2487","146","False","Project Manager","2022-08-08","Enterprise Architecture Group"
"7622","2487","114","False","Project Manager","2022-08-08","Business Process Management (BPM / BPO)"
"7623","2487","160","False","Project Manager","2022-08-08","Enterprise Architecture Group"
"7624","2487","270","False","Developer","2022-08-08","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7625","2488","32","False","Developer","2025-06-25","Travel, Hospitality & Services (THS)"
"7626","2488","178","False","Developer","2025-06-25","Digital Transformation Group"
"7627","2489","190","False","Developer","2022-12-04","Product Engineering & IoT"
"7628","2489","259","False","Project Manager","2022-12-04","Sales, Marketing & Alliances"
"7629","2489","177","False","Developer","2022-12-04","Digital Transformation Group"
"763","252","85","False","Project Manager","2024-06-19","Finance & Procurement"
"7630","2489","13","False","Project Manager","2022-12-04","Digital Transformation Group"
"7631","2490","114","True","Developer","2020-04-02","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7632","2490","198","True","Developer","2020-04-02","Management Consulting"
"7633","2490","19","False","Developer","2020-04-02","Public Sector & Government"
"7634","2491","183","False","Project Manager","2024-08-08","Healthcare, Life Sciences & Insurance (HILSI)"
"7635","2492","233","False","Project Manager","2022-11-23","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7636","2493","183","False","Project Manager","2022-05-24","Banking, Financial Services & Insurance (BFSI)"
"7637","2494","2","True","Developer","2021-04-26","Digital Transformation Group"
"7638","2494","46","False","Developer","2021-04-26","Travel, Hospitality & Services (THS)"
"7639","2495","111","False","Developer","2023-11-29","Banking, Financial Services & Insurance (BFSI)"
"764","253","223","False","Developer","2025-05-26","Finance & Procurement"
"7640","2495","294","False","Developer","2023-11-29","Enterprise Architecture Group"
"7641","2495","282","False","Project Manager","2023-11-29","Innovation Labs / R&D"
"7642","2496","182","False","Developer","2024-05-02","Energy, Utilities, Resources & Services (EURS)"
"7643","2496","128","False","Project Manager","2024-05-02","Healthcare, Life Sciences & Insurance (HILSI)"
"7644","2496","148","True","Developer","2024-05-02","Data, AI & Analytics"
"7645","2496","215","False","Project Manager","2024-05-02","Automation & AI Ops"
"7646","2496","236","False","Developer","2024-05-02","Automation & AI Ops"
"7647","2497","282","False","Developer","2020-08-05","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7648","2497","273","False","Project Manager","2020-08-05","Manufacturing (MFG)"
"7649","2498","157","False","Project Manager","2022-09-21","Human Resources (HR)"
"765","253","150","False","Developer","2025-05-26","Communications, Media & Technology (CMT)"
"7650","2498","164","False","Developer","2022-09-21","Manufacturing (MFG)"
"7651","2498","51","False","Developer","2022-09-21","Public Sector & Government"
"7652","2498","145","False","Project Manager","2022-09-21","Enterprise Architecture Group"
"7653","2499","183","False","Developer","2025-04-23","Sales, Marketing & Alliances"
"7654","2499","175","False","Project Manager","2025-04-23","Automation & AI Ops"
"7655","2499","118","False","Project Manager","2025-04-23","Finance & Procurement"
"7656","2499","226","False","Developer","2025-04-23","Product Engineering & IoT"
"7657","2500","226","False","Project Manager","2020-08-01","Management Consulting"
"7658","2500","29","False","Developer","2020-08-01","Enterprise Architecture Group"
"7659","2501","279","False","Project Manager","2022-10-26","Innovation Labs / R&D"
"766","253","265","False","Project Manager","2025-05-26","Business Process Management (BPM / BPO)"
"7660","2501","259","False","Project Manager","2022-10-26","Digital Transformation Group"
"7661","2501","148","False","Developer","2022-10-26","Energy, Utilities, Resources & Services (EURS)"
"7662","2501","65","False","Developer","2022-10-26","Sales, Marketing & Alliances"
"7663","2502","278","False","Project Manager","2023-02-12","Digital Transformation Group"
"7664","2502","13","False","Project Manager","2023-02-12","Data, AI & Analytics"
"7665","2503","67","False","Project Manager","2023-08-01","Finance & Procurement"
"7666","2503","175","True","Developer","2023-08-01","Product Engineering & IoT"
"7667","2503","87","False","Developer","2023-08-01","Retail, Consumer Goods & Logistics (RCL)"
"7668","2504","243","True","Developer","2020-06-19","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7669","2504","47","True","Project Manager","2020-06-19","Communications, Media & Technology (CMT)"
"767","253","177","False","Project Manager","2025-05-26","Healthcare, Life Sciences & Insurance (HILSI)"
"7670","2504","168","False","Developer","2020-06-19","Data, AI & Analytics"
"7671","2505","127","False","Project Manager","2024-06-27","Education & EdTech"
"7672","2505","196","False","Developer","2024-06-27","Product Engineering & IoT"
"7673","2505","168","False","Project Manager","2024-06-27","Management Consulting"
"7674","2506","207","False","Project Manager","2020-02-25","Cybersecurity & Zero Trust"
"7675","2506","73","False","Developer","2020-02-25","Cloud, Infrastructure & Security"
"7676","2506","103","False","Project Manager","2020-02-25","Innovation Labs / R&D"
"7677","2507","48","False","Project Manager","2024-10-14","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7678","2507","220","False","Project Manager","2024-10-14","Product Engineering & IoT"
"7679","2507","121","False","Project Manager","2024-10-14","Application Development & Maintenance (ADM)"
"768","253","1","False","Project Manager","2025-05-26","Innovation Labs / R&D"
"7680","2507","128","False","Project Manager","2024-10-14","Digital Transformation Group"
"7681","2507","258","False","Project Manager","2024-10-14","Enterprise Architecture Group"
"7682","2508","23","False","Developer","2022-09-06","Enterprise Architecture Group"
"7683","2508","99","False","Developer","2022-09-06","Digital Transformation Group"
"7684","2508","120","False","Developer","2022-09-06","Digital Transformation Group"
"7685","2508","62","True","Developer","2022-09-06","Education & EdTech"
"7686","2509","85","False","Developer","2025-01-12","Hi-Tech"
"7687","2509","95","False","Project Manager","2025-01-12","Automation & AI Ops"
"7688","2509","43","False","Developer","2025-01-12","Digital Transformation Group"
"7689","2509","80","False","Project Manager","2025-01-12","Application Development & Maintenance (ADM)"
"769","254","172","False","Developer","2025-05-24","Hi-Tech"
"7690","2509","300","False","Project Manager","2025-01-12","Public Sector & Government"
"7691","2510","59","False","Project Manager","2020-07-19","Public Sector & Government"
"7692","2511","262","False","Developer","2024-12-14","Business Process Management (BPM / BPO)"
"7693","2511","125","False","Project Manager","2024-12-14","Retail, Consumer Goods & Logistics (RCL)"
"7694","2511","151","False","Project Manager","2024-12-14","Business Process Management (BPM / BPO)"
"7695","2511","71","True","Project Manager","2024-12-14","Innovation Labs / R&D"
"7696","2512","50","False","Developer","2022-09-21","Cybersecurity & Zero Trust"
"7697","2512","81","False","Project Manager","2022-09-21","Travel, Hospitality & Services (THS)"
"7698","2513","219","False","Developer","2020-08-07","Cybersecurity & Zero Trust"
"7699","2513","209","True","Developer","2020-08-07","Cloud, Infrastructure & Security"
"77","29","20","False","Project Manager","2023-06-11","Enterprise Architecture Group"
"770","254","104","False","Project Manager","2025-05-24","Cloud, Infrastructure & Security"
"7700","2513","199","False","Project Manager","2020-08-07","Data, AI & Analytics"
"7701","2513","285","False","Developer","2020-08-07","Cybersecurity & Zero Trust"
"7702","2514","293","False","Project Manager","2021-01-29","Application Development & Maintenance (ADM)"
"7703","2514","283","False","Developer","2021-01-29","Innovation Labs / R&D"
"7704","2515","176","False","Project Manager","2022-12-29","Education & EdTech"
"7705","2515","92","False","Developer","2022-12-29","Business Process Management (BPM / BPO)"
"7706","2515","195","False","Project Manager","2022-12-29","Energy, Utilities, Resources & Services (EURS)"
"7707","2516","298","True","Project Manager","2020-09-14","Digital Transformation Group"
"7708","2516","223","False","Project Manager","2020-09-14","Education & EdTech"
"7709","2516","68","True","Developer","2020-09-14","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"771","254","39","False","Project Manager","2025-05-24","Manufacturing (MFG)"
"7710","2517","242","False","Developer","2021-03-17","Cybersecurity & Zero Trust"
"7711","2518","1","False","Developer","2020-07-02","Enterprise Architecture Group"
"7712","2518","3","False","Developer","2020-07-02","Healthcare, Life Sciences & Insurance (HILSI)"
"7713","2518","163","False","Developer","2020-07-02","Public Sector & Government"
"7714","2518","297","False","Project Manager","2020-07-02","Hi-Tech"
"7715","2519","254","False","Project Manager","2024-04-24","Data, AI & Analytics"
"7716","2519","74","False","Developer","2024-04-24","Education & EdTech"
"7717","2520","189","False","Project Manager","2020-11-10","Healthcare, Life Sciences & Insurance (HILSI)"
"7718","2521","165","False","Developer","2023-10-27","Sales, Marketing & Alliances"
"7719","2521","22","False","Developer","2023-10-27","Operations & Delivery Excellence"
"772","255","45","False","Project Manager","2021-04-30","Human Resources (HR)"
"7720","2521","140","False","Project Manager","2023-10-27","Operations & Delivery Excellence"
"7721","2522","238","False","Developer","2021-05-28","Education & EdTech"
"7722","2522","110","False","Developer","2021-05-28","Healthcare, Life Sciences & Insurance (HILSI)"
"7723","2523","94","False","Project Manager","2024-05-22","Communications, Media & Technology (CMT)"
"7724","2523","34","False","Project Manager","2024-05-22","Manufacturing (MFG)"
"7725","2524","145","False","Developer","2025-05-17","Cybersecurity & Zero Trust"
"7726","2524","221","False","Developer","2025-05-17","Hi-Tech"
"7727","2525","107","False","Developer","2023-03-13","Retail, Consumer Goods & Logistics (RCL)"
"7728","2525","122","False","Developer","2023-03-13","Communications, Media & Technology (CMT)"
"7729","2525","249","False","Project Manager","2023-03-13","Retail, Consumer Goods & Logistics (RCL)"
"773","256","8","False","Project Manager","2024-01-22","Energy, Utilities, Resources & Services (EURS)"
"7730","2525","243","False","Project Manager","2023-03-13","Communications, Media & Technology (CMT)"
"7731","2525","130","False","Developer","2023-03-13","Enterprise Architecture Group"
"7732","2526","3","False","Project Manager","2024-10-22","Data, AI & Analytics"
"7733","2526","138","False","Developer","2024-10-22","Automation & AI Ops"
"7734","2526","67","False","Developer","2024-10-22","Management Consulting"
"7735","2526","206","False","Developer","2024-10-22","Innovation Labs / R&D"
"7736","2527","180","False","Developer","2021-05-11","Enterprise Architecture Group"
"7737","2527","54","False","Developer","2021-05-11","Healthcare, Life Sciences & Insurance (HILSI)"
"7738","2527","57","False","Project Manager","2021-05-11","Human Resources (HR)"
"7739","2527","41","False","Project Manager","2021-05-11","Operations & Delivery Excellence"
"774","256","68","False","Developer","2024-01-22","Automation & AI Ops"
"7741","2528","133","False","Project Manager","2024-02-12","Automation & AI Ops"
"7742","2529","143","False","Project Manager","2025-10-16","Finance & Procurement"
"7743","2529","152","False","Project Manager","2025-10-16","Product Engineering & IoT"
"7744","2529","1","False","Developer","2025-10-16","Cloud, Infrastructure & Security"
"7745","2529","102","False","Project Manager","2025-10-16","Human Resources (HR)"
"7746","2530","13","False","Project Manager","2023-02-27","Healthcare, Life Sciences & Insurance (HILSI)"
"7747","2531","31","False","Developer","2024-01-14","Sales, Marketing & Alliances"
"7748","2531","277","True","Developer","2024-01-14","Application Development & Maintenance (ADM)"
"7749","2531","163","False","Developer","2024-01-14","Management Consulting"
"775","256","289","False","Project Manager","2024-01-22","Business Group"
"7750","2532","259","False","Project Manager","2023-11-27","Education & EdTech"
"7751","2532","67","False","Project Manager","2023-11-27","Healthcare, Life Sciences & Insurance (HILSI)"
"7752","2532","53","False","Developer","2023-11-27","Data, AI & Analytics"
"7753","2532","196","False","Developer","2023-11-27","Finance & Procurement"
"7754","2533","256","False","Developer","2023-06-20","Communications, Media & Technology (CMT)"
"7755","2533","165","False","Developer","2023-06-20","Automation & AI Ops"
"7756","2533","182","True","Developer","2023-06-20","Communications, Media & Technology (CMT)"
"7757","2534","275","False","Developer","2024-06-03","Travel, Hospitality & Services (THS)"
"7758","2535","159","False","Developer","2024-01-10","Automation & AI Ops"
"7759","2535","296","False","Project Manager","2024-01-10","Business Process Management (BPM / BPO)"
"776","256","133","False","Developer","2024-01-22","Communications, Media & Technology (CMT)"
"7760","2535","268","True","Developer","2024-01-10","Travel, Hospitality & Services (THS)"
"7761","2535","19","False","Developer","2024-01-10","Management Consulting"
"7762","2536","232","True","Project Manager","2025-07-04","Manufacturing (MFG)"
"7763","2536","294","False","Project Manager","2025-07-04","Enterprise Architecture Group"
"7764","2537","88","False","Developer","2021-07-18","Sales, Marketing & Alliances"
"7765","2537","219","False","Project Manager","2021-07-18","Enterprise Architecture Group"
"7766","2538","294","False","Project Manager","2024-05-27","Education & EdTech"
"7767","2538","9","False","Developer","2024-05-27","Digital Transformation Group"
"7768","2538","67","False","Project Manager","2024-05-27","Business Group"
"7769","2538","296","False","Project Manager","2024-05-27","Travel, Hospitality & Services (THS)"
"777","256","179","False","Developer","2024-01-22","Healthcare, Life Sciences & Insurance (HILSI)"
"7770","2538","253","False","Project Manager","2024-05-27","Management Consulting"
"7771","2539","48","False","Developer","2022-05-27","Finance & Procurement"
"7772","2539","126","False","Developer","2022-05-27","Digital Transformation Group"
"7773","2539","99","False","Project Manager","2022-05-27","Application Development & Maintenance (ADM)"
"7774","2540","282","False","Developer","2022-05-10","Education & EdTech"
"7775","2540","144","False","Developer","2022-05-10","Education & EdTech"
"7776","2541","107","False","Project Manager","2023-04-25","Healthcare, Life Sciences & Insurance (HILSI)"
"7777","2542","250","False","Developer","2024-01-14","Automation & AI Ops"
"7778","2543","187","False","Project Manager","2022-05-22","Retail, Consumer Goods & Logistics (RCL)"
"7779","2543","190","False","Developer","2022-05-22","Communications, Media & Technology (CMT)"
"778","257","77","True","Project Manager","2021-01-02","Healthcare, Life Sciences & Insurance (HILSI)"
"7780","2543","93","False","Developer","2022-05-22","Energy, Utilities, Resources & Services (EURS)"
"7781","2543","138","False","Project Manager","2022-05-22","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7782","2544","80","False","Project Manager","2021-06-30","Business Group"
"7783","2544","103","False","Developer","2021-06-30","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7784","2545","83","False","Project Manager","2022-02-12","Innovation Labs / R&D"
"7785","2546","81","False","Project Manager","2022-02-07","Hi-Tech"
"7786","2546","63","False","Project Manager","2022-02-07","Cloud, Infrastructure & Security"
"7787","2546","28","False","Developer","2022-02-07","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7788","2546","61","False","Developer","2022-02-07","Automation & AI Ops"
"7789","2547","219","False","Developer","2021-01-25","Automation & AI Ops"
"779","257","28","False","Developer","2021-01-02","Retail, Consumer Goods & Logistics (RCL)"
"7790","2547","39","False","Project Manager","2021-01-25","Enterprise Architecture Group"
"7791","2547","168","False","Developer","2021-01-25","Automation & AI Ops"
"7792","2547","198","True","Project Manager","2021-01-25","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7793","2547","13","False","Developer","2021-01-25","Hi-Tech"
"7794","2548","283","False","Developer","2022-06-08","Enterprise Architecture Group"
"7795","2548","67","False","Developer","2022-06-08","Healthcare, Life Sciences & Insurance (HILSI)"
"7796","2548","13","False","Developer","2022-06-08","Education & EdTech"
"7797","2548","166","False","Project Manager","2022-06-08","Manufacturing (MFG)"
"7798","2548","14","False","Developer","2022-06-08","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7799","2549","199","False","Developer","2023-01-04","Travel, Hospitality & Services (THS)"
"78","29","81","False","Project Manager","2023-06-11","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"780","257","203","False","Project Manager","2021-01-02","Management Consulting"
"7800","2549","242","False","Project Manager","2023-01-04","Operations & Delivery Excellence"
"7801","2549","77","False","Developer","2023-01-04","Cloud, Infrastructure & Security"
"7802","2550","85","False","Developer","2023-05-17","Management Consulting"
"7803","2550","261","False","Developer","2023-05-17","Business Group"
"7804","2550","277","False","Developer","2023-05-17","Application Development & Maintenance (ADM)"
"7805","2550","178","False","Developer","2023-05-17","Banking, Financial Services & Insurance (BFSI)"
"7806","2550","108","False","Developer","2023-05-17","Sales, Marketing & Alliances"
"7807","2551","54","False","Project Manager","2021-03-22","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7808","2552","25","True","Project Manager","2025-10-08","Cybersecurity & Zero Trust"
"7809","2552","53","False","Project Manager","2025-10-08","Product Engineering & IoT"
"781","257","268","False","Project Manager","2021-01-02","Healthcare, Life Sciences & Insurance (HILSI)"
"7810","2553","229","False","Developer","2025-04-06","Healthcare, Life Sciences & Insurance (HILSI)"
"7811","2554","266","False","Developer","2023-06-25","Data, AI & Analytics"
"7812","2554","229","False","Developer","2023-06-25","Business Group"
"7813","2554","155","False","Developer","2023-06-25","Business Process Management (BPM / BPO)"
"7814","2555","208","False","Project Manager","2020-12-10","Retail, Consumer Goods & Logistics (RCL)"
"7815","2555","227","False","Project Manager","2020-12-10","Digital Transformation Group"
"7816","2556","22","False","Developer","2024-06-10","Digital Transformation Group"
"7817","2556","137","False","Project Manager","2024-06-10","Public Sector & Government"
"7818","2556","189","False","Developer","2024-06-10","Education & EdTech"
"7819","2557","162","False","Project Manager","2025-08-23","Travel, Hospitality & Services (THS)"
"782","258","36","False","Developer","2021-02-02","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7820","2558","180","False","Project Manager","2024-01-21","Education & EdTech"
"7821","2558","59","False","Developer","2024-01-21","Automation & AI Ops"
"7822","2559","205","False","Project Manager","2020-05-04","Human Resources (HR)"
"7823","2560","286","False","Project Manager","2021-11-22","Innovation Labs / R&D"
"7824","2560","113","False","Developer","2021-11-22","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7825","2560","71","False","Project Manager","2021-11-22","Cloud, Infrastructure & Security"
"7826","2560","74","False","Developer","2021-11-22","Finance & Procurement"
"7827","2561","10","False","Project Manager","2025-04-02","Communications, Media & Technology (CMT)"
"7828","2562","94","False","Developer","2020-03-28","Public Sector & Government"
"7829","2562","11","True","Project Manager","2020-03-28","Business Process Management (BPM / BPO)"
"783","258","114","False","Developer","2021-02-02","Application Development & Maintenance (ADM)"
"7830","2562","120","False","Project Manager","2020-03-28","Education & EdTech"
"7831","2562","298","True","Project Manager","2020-03-28","Cloud, Infrastructure & Security"
"7832","2562","72","True","Developer","2020-03-28","Digital Transformation Group"
"7833","2563","38","True","Developer","2020-10-21","Sales, Marketing & Alliances"
"7834","2564","255","False","Developer","2020-02-07","Enterprise Architecture Group"
"7835","2564","244","False","Developer","2020-02-07","Manufacturing (MFG)"
"7836","2564","13","False","Project Manager","2020-02-07","Retail, Consumer Goods & Logistics (RCL)"
"7837","2565","36","True","Developer","2024-03-21","Business Group"
"7838","2565","263","False","Developer","2024-03-21","Enterprise Architecture Group"
"7839","2566","260","False","Project Manager","2021-02-20","Business Group"
"784","258","259","False","Project Manager","2021-02-02","Digital Transformation Group"
"7840","2566","295","False","Developer","2021-02-20","Retail, Consumer Goods & Logistics (RCL)"
"7841","2566","250","False","Developer","2021-02-20","Human Resources (HR)"
"7842","2566","241","False","Developer","2021-02-20","Automation & AI Ops"
"7843","2567","85","False","Developer","2022-09-02","Sales, Marketing & Alliances"
"7844","2567","212","False","Project Manager","2022-09-02","Management Consulting"
"7845","2567","73","False","Developer","2022-09-02","Education & EdTech"
"7846","2567","34","False","Developer","2022-09-02","Operations & Delivery Excellence"
"7847","2568","85","False","Project Manager","2024-08-08","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7848","2568","224","False","Project Manager","2024-08-08","Finance & Procurement"
"7849","2568","4","False","Developer","2024-08-08","Operations & Delivery Excellence"
"785","259","111","False","Project Manager","2022-06-08","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7850","2568","208","False","Developer","2024-08-08","Public Sector & Government"
"7851","2569","182","False","Project Manager","2025-01-17","Energy, Utilities, Resources & Services (EURS)"
"7852","2569","102","True","Project Manager","2025-01-17","Operations & Delivery Excellence"
"7853","2570","246","False","Developer","2024-01-25","Business Process Management (BPM / BPO)"
"7854","2570","117","False","Developer","2024-01-25","Cloud, Infrastructure & Security"
"7855","2571","195","False","Developer","2022-05-13","Enterprise Architecture Group"
"7856","2571","223","False","Project Manager","2022-05-13","Travel, Hospitality & Services (THS)"
"7857","2571","18","False","Project Manager","2022-05-13","Travel, Hospitality & Services (THS)"
"7858","2571","263","False","Developer","2022-05-13","Digital Transformation Group"
"7859","2572","48","False","Developer","2020-06-18","Product Engineering & IoT"
"786","259","124","False","Project Manager","2022-06-08","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7860","2572","123","False","Developer","2020-06-18","Application Development & Maintenance (ADM)"
"7861","2572","186","True","Project Manager","2020-06-18","Retail, Consumer Goods & Logistics (RCL)"
"7862","2572","239","True","Developer","2020-06-18","Banking, Financial Services & Insurance (BFSI)"
"7863","2573","203","True","Project Manager","2023-10-24","Communications, Media & Technology (CMT)"
"7864","2574","106","False","Developer","2020-09-18","Cloud, Infrastructure & Security"
"7865","2574","77","False","Project Manager","2020-09-18","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7866","2575","238","True","Project Manager","2023-03-12","Travel, Hospitality & Services (THS)"
"7867","2575","58","False","Project Manager","2023-03-12","Product Engineering & IoT"
"7868","2575","223","False","Developer","2023-03-12","Public Sector & Government"
"7869","2575","179","False","Project Manager","2023-03-12","Healthcare, Life Sciences & Insurance (HILSI)"
"787","259","295","False","Project Manager","2022-06-08","Data, AI & Analytics"
"7870","2576","61","True","Developer","2021-02-05","Sales, Marketing & Alliances"
"7871","2576","202","False","Developer","2021-02-05","Cloud, Infrastructure & Security"
"7872","2577","72","True","Developer","2025-04-26","Retail, Consumer Goods & Logistics (RCL)"
"7873","2578","53","False","Project Manager","2022-07-31","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7874","2579","117","False","Project Manager","2024-09-19","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7875","2579","197","False","Developer","2024-09-19","Banking, Financial Services & Insurance (BFSI)"
"7876","2579","239","False","Developer","2024-09-19","Product Engineering & IoT"
"7877","2579","76","True","Developer","2024-09-19","Energy, Utilities, Resources & Services (EURS)"
"7878","2579","130","False","Project Manager","2024-09-19","Banking, Financial Services & Insurance (BFSI)"
"7879","2580","50","False","Project Manager","2024-03-03","Application Development & Maintenance (ADM)"
"788","259","32","True","Developer","2022-06-08","Management Consulting"
"7880","2580","47","False","Project Manager","2024-03-03","Retail, Consumer Goods & Logistics (RCL)"
"7881","2580","227","False","Developer","2024-03-03","Enterprise Business Applications (SAP / Oracle / Salesforce / Workday)"
"7882","2581","33","False","Project Manager","2020-06-10","Innovation Labs / R&D"
"7883","2581","242","False","Project Manager","2020-06-10","Travel, Hospitality & Services (THS)"
"7884","2582","246","False","Developer","2020-05-21","Public Sector & Government"
"7885","2582","196","False","Developer","2020-05-21","Hi-Tech"
"7886","2582","285","False","Developer","2020-05-21","Manufacturing (MFG)"
"7887","2582","230","False","Developer","2020-05-21","Hi-Tech"
"7888","2582","179","False","Developer","2020-05-21","Business Process Management (BPM / BPO)"
"7889","2583","105","False","Project Manager","2025-02-25","Banking, Financial Services & Insurance (BFSI)"
"789","260","291","False","Project Manager","2020-04-27","Business Process Management (BPM / BPO)"
"7890","2583","61","False","Developer","2025-02-25","Automation & AI Ops"
"7891","2583","84","False","Developer","2025-02-25","Cloud, Infrastructure & Security"
"7892","2583","213","True","Project Manager","2025-02-25","Hi-Tech"
"7893","2583","182","False","Developer","2025-02-25","Enterprise Architecture Group"
"7894","2584","16","False","Project Manager","2021-03-13","Management Consulting"
"7895","2584","247","False","Developer","2021-03-13","Retail, Consumer Goods & Logistics (RCL)"
"7896","2584","89","False","Project Manager","2021-03-13","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7897","2584","24","False","Developer","2021-03-13","Banking, Financial Services & Insurance (BFSI)"
"7898","2584","115","False","Developer","2021-03-13","Finance & Procurement"
"7899","2585","127","True","Developer","2024-02-17","Business Group"
"79","30","47","False","Developer","2024-01-05","Data, AI & Analytics"
"790","260","198","False","Developer","2020-04-27","Retail, Consumer Goods & Logistics (RCL)"
"7900","2585","47","True","Developer","2024-02-17","Cloud, Infrastructure & Security"
"7901","2586","256","True","Project Manager","2025-04-01","Public Sector & Government"
"7902","2586","91","False","Project Manager","2025-04-01","Cybersecurity & Zero Trust"
"7903","2586","78","False","Project Manager","2025-04-01","Finance & Procurement"
"7904","2587","205","False","Project Manager","2025-03-25","Energy, Utilities, Resources & Services (EURS)"
"7905","2587","80","False","Project Manager","2025-03-25","Application Development & Maintenance (ADM)"
"7906","2588","39","False","Project Manager","2020-07-22","Product Engineering & IoT"
"7907","2588","223","False","Project Manager","2020-07-22","Human Resources (HR)"
"7908","2588","228","False","Project Manager","2020-07-22","Retail, Consumer Goods & Logistics (RCL)"
"7909","2588","244","False","Project Manager","2020-07-22","Innovation Labs / R&D"
"791","261","38","False","Project Manager","2025-10-05","Product Engineering & IoT"
"7910","2589","282","False","Developer","2025-06-14","Cloud, Infrastructure & Security"
"7911","2589","193","False","Developer","2025-06-14","Centers of Excellence (AI CoE, Cloud CoE, Automation CoE, Cyber CoE)"
"7912","2590","83","False","Developer","2021-12-29","Operations & Delivery Excellence"
"7913","2591","101","False","Developer","2025-06-14","Product Engineering & IoT"
"7914","2592","296","False","Project Manager","2020-08-26","Enterprise Architecture Group"
"7915","2593","214","False","Developer","2024-10-10","Emerging Tech (Quantum / Blockchain / Metaverse / Web3)"
"7916","2593","255","False","Project Manager","2024-10-10","Business Group"
"7917","2593","33","False","Developer","2024-10-10","Finance & Procurement"
"7918","2593","234","False","Project Manager","2024-10-10","Sales, Marketing & Alliances"
